ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,clinical_optionality_pct_dev,catalyst_days,catalyst_mode,mom_state,risk_flags,size_band,size_reasons,archetype,eligible,composite_rank,composite_score
CNTA,Centessa Pharmaceuticals plc,11,5.18,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.645763,0.948485,105,specific_days,headwind,,L,tier_a_dev|sponsor_confirmed|momentum_headwind,drug_developer,1,191,0.037547915422885575
CGON,"CG Oncology, Inc.",12,5.18,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.642373,0.881818,137,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,190,0.037547915422885575
KOD,Kodiak Sciences Inc,13,5.18,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.594915,0.966667,16,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|runway_short,drug_developer,1,176,0.0566169393939394
ERAS,"Erasca, Inc.",14,6.09,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.584746,0.863636,17,specific_days,tailwind,high_vol|high_beta|overbought_rsi,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,drug_developer,1,173,0.0566169393939394
VERA,"Vera Therapeutics, Inc.",15,5.18,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.5,0.936364,59,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,148,0.05985007981220658
OLMA,"Olema Pharmaceuticals, Inc.",16,5.18,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.489831,0.833333,45,specific_days,tailwind,high_vol,L,tier_a_dev|sponsor_confirmed|momentum_tailwind|high_risk,drug_developer,1,145,0.05985007981220658
SION,"Sionna Therapeutics, Inc.",17,5.18,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.411864,0.930303,137,specific_days,neutral,,L,tier_a_dev|sponsor_confirmed|runway_short,drug_developer,1,122,0.08791470967741935
ORKA,"Oruka Therapeutics, Inc.",18,5.18,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.408475,0.912121,137,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,121,0.08791470967741935
IMVT,"Immunovant, Inc.",19,5.18,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.174576,0.815152,45,specific_days,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,drug_developer,1,52,0.1
ANRO,"Alto Neuroscience, Inc.",20,4.26,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.510169,0.306061,17,specific_days,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,drug_developer,1,151,0.057253918032786885
